Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518088458785,1171,159,758,407,493,389,0,0,1
0,1,1518088458803,1153,84,758,407,493,389,0,0,1
0,1,1518088458858,1148,86,758,407,493,389,0,0,1
0,1,1518088458866,996,181,758,407,493,389,0,0,1
0,1,1518088458870,955,205,758,407,493,389,0,0,1
0,1,1518088458873,882,247,758,407,493,389,0,0,1
0,1,1518088458874,882,247,758,407,493,389,0,0,1
0,1,1518088458883,860,261,758,407,493,389,0,0,1
0,1,1518088458884,860,261,758,407,493,389,0,0,1
0,1,1518088458891,815,287,758,407,493,389,0,0,1
0,1,1518088458895,815,287,758,407,493,389,0,0,1
0,1,1518088458900,775,310,758,407,493,389,0,0,1
0,1,1518088458906,758,319,758,407,493,389,0,0,1
0,1,1518088458911,758,319,758,407,493,389,0,0,1
0,1,1518088458916,724,338,758,407,493,389,0,0,1
0,1,1518088458917,724,338,758,407,493,389,0,0,1
0,1,1518088458925,696,351,758,407,493,389,0,0,1
0,1,1518088458926,696,351,758,407,493,389,0,0,1
0,1,1518088458931,685,354,758,407,493,389,0,0,1
0,1,1518088458932,685,354,758,407,493,389,0,0,1
0,1,1518088458941,677,358,758,407,493,389,0,0,1
0,1,1518088458942,677,358,758,407,493,389,0,0,1
0,1,1518088458947,660,362,758,407,493,389,0,0,1
0,1,1518088458948,660,362,758,407,493,389,0,0,1
0,1,1518088458958,646,366,758,407,493,389,0,0,1
0,1,1518088458962,646,366,758,407,493,389,0,0,1
0,1,1518088458964,636,367,758,407,493,389,0,0,1
0,1,1518088458966,636,367,758,407,493,389,0,0,1
0,1,1518088458973,628,368,758,407,493,389,0,0,1
0,1,1518088458973,628,368,758,407,493,389,0,0,1
0,1,1518088458981,622,368,758,407,493,389,0,0,1
0,1,1518088458982,622,368,758,407,493,389,0,0,1
0,1,1518088458988,620,368,758,407,493,389,0,0,1
0,1,1518088458989,620,368,758,407,493,389,0,0,1
0,1,1518088458997,616,368,758,407,493,389,0,0,1
0,1,1518088458998,616,368,758,407,493,389,0,0,1
0,1,1518088459005,614,368,758,407,493,389,0,0,1
0,1,1518088459006,614,368,758,407,493,389,0,0,1
0,1,1518088459010,612,367,758,407,493,389,0,0,1
0,1,1518088459013,612,367,758,407,493,389,0,0,1
0,1,1518088459018,611,367,758,407,493,389,0,0,1
0,1,1518088459019,611,367,758,407,493,389,0,0,1
0,1,1518088459027,610,366,758,407,493,389,0,0,1
0,1,1518088459030,610,366,758,407,493,389,0,0,1
0,1,1518088459034,610,366,758,407,493,389,0,0,1
0,1,1518088459035,610,366,758,407,493,389,0,0,1
0,1,1518088459041,610,366,758,407,493,389,0,0,1
0,1,1518088459042,610,366,758,407,493,389,0,0,1
0,1,1518088459058,609,366,758,407,493,389,0,0,1
0,1,1518088459059,609,366,758,407,493,389,0,0,1
0,1,1518088459212,609,366,758,407,493,389,0,0,1
0,1,1518088459215,609,366,758,407,493,389,0,0,1
0,1,1518088459218,610,367,758,407,493,389,0,0,1
0,1,1518088459219,610,367,758,407,493,389,0,0,1
0,1,1518088459227,610,369,758,407,493,389,0,0,1
0,1,1518088459230,610,369,758,407,493,389,0,0,1
0,1,1518088459234,611,371,758,407,493,389,0,0,1
0,1,1518088459235,611,371,758,407,493,389,0,0,1
0,1,1518088459243,611,372,758,407,493,389,0,0,1
0,1,1518088459246,611,372,758,407,493,389,0,0,1
0,1,1518088459250,612,376,758,407,493,389,0,0,1
0,1,1518088459251,612,376,758,407,493,389,0,0,1
0,1,1518088459258,613,378,758,407,493,389,0,0,1
0,1,1518088459259,613,378,758,407,493,389,0,0,1
0,1,1518088459267,613,380,758,407,493,389,0,0,1
0,1,1518088459267,613,380,758,407,493,389,0,0,1
0,1,1518088459275,614,383,758,407,493,389,0,0,1
0,1,1518088459275,614,383,758,407,493,389,0,0,1
0,1,1518088459282,614,385,758,407,493,389,0,0,1
0,1,1518088459283,614,385,758,407,493,389,0,0,1
0,1,1518088459290,615,387,758,407,493,389,0,0,1
0,1,1518088459291,615,387,758,407,493,389,0,0,1
0,1,1518088459299,615,388,758,407,493,389,0,0,1
0,1,1518088459300,615,388,758,407,493,389,0,0,1
0,1,1518088459307,615,389,758,407,493,389,0,0,1
0,1,1518088459309,615,389,758,407,493,389,0,0,1
0,1,1518088459314,615,390,758,407,493,389,0,0,1
0,1,1518088459315,615,390,758,407,493,389,0,0,1
0,1,1518088459323,615,391,758,407,493,389,0,0,1
0,1,1518088459324,615,391,758,407,493,389,0,0,1
0,1,1518088459332,615,391,758,407,493,389,0,0,1
0,1,1518088459334,615,391,758,407,493,389,0,0,1
0,1,1518088459338,615,391,758,407,493,389,0,0,1
0,1,1518088459339,615,391,758,407,493,389,0,0,1
0,1,1518088459349,615,391,758,407,493,389,0,0,1
38,1,1518088459354,615,391,758,407,493,389,0,0,1
0,2,1518088459599,615,391,758,407,493,389,0,0,1
36,3,1518088459601,615,391,758,407,493,389,0,0,1
