Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518081436578,1058,2,841,407,576,389,0,0,1
0,1,1518081436601,1054,10,841,407,576,389,0,0,1
0,1,1518081436611,1049,21,841,407,576,389,0,0,1
0,1,1518081436629,1041,39,841,407,576,389,0,0,1
0,1,1518081436645,1033,60,841,407,576,389,0,0,1
0,1,1518081436954,981,155,841,407,576,389,0,0,1
0,1,1518081436995,884,250,841,407,576,389,0,0,1
0,1,1518081437013,855,276,841,407,576,389,0,0,1
0,1,1518081437034,838,291,841,407,576,389,0,0,1
0,1,1518081437046,793,326,841,407,576,389,0,0,1
0,1,1518081437063,762,350,841,407,576,389,0,0,1
0,1,1518081437079,742,366,841,407,576,389,0,0,1
0,1,1518081437347,742,368,841,407,576,389,0,0,1
0,1,1518081437365,741,369,841,407,576,389,0,0,1
0,1,1518081437384,740,371,841,407,576,389,0,0,1
0,1,1518081437397,740,373,841,407,576,389,0,0,1
0,1,1518081437413,739,375,841,407,576,389,0,0,1
0,1,1518081437430,738,377,841,407,576,389,0,0,1
0,1,1518081437447,737,380,841,407,576,389,0,0,1
0,1,1518081437464,736,382,841,407,576,389,0,0,1
0,1,1518081437480,735,384,841,407,576,389,0,0,1
0,1,1518081437497,735,386,841,407,576,389,0,0,1
0,1,1518081437514,734,388,841,407,576,389,0,0,1
0,1,1518081437531,734,391,841,407,576,389,0,0,1
0,1,1518081437548,733,393,841,407,576,389,0,0,1
0,1,1518081437565,733,395,841,407,576,389,0,0,1
0,1,1518081437583,733,397,841,407,576,389,0,0,1
0,1,1518081437597,732,397,841,407,576,389,0,0,1
0,1,1518081437615,732,398,841,407,576,389,0,0,1
0,1,1518081437631,732,398,841,407,576,389,0,0,1
0,1,1518081437698,732,398,841,407,576,389,0,0,1
0,1,1518081437798,732,399,841,407,576,389,0,0,1
0,1,1518081437815,732,399,841,407,576,389,0,0,1
38,1,1518081437831,732,399,841,407,576,389,0,0,1
0,0,1518081438155,732,399,841,407,576,389,0,0,1
0,1,1518081439376,728,401,841,407,576,389,0,0,1
0,1,1518081439390,723,404,841,407,576,389,0,0,1
0,1,1518081439407,716,408,841,407,576,389,0,0,1
0,1,1518081439419,705,413,841,407,576,389,0,0,1
0,1,1518081439436,694,417,841,407,576,389,0,0,1
0,1,1518081439453,684,420,841,407,576,389,0,0,1
0,1,1518081439469,674,422,841,407,576,389,0,0,1
0,1,1518081439486,668,423,841,407,576,389,0,0,1
0,1,1518081439503,663,423,841,407,576,389,0,0,1
38,1,1518081439520,659,423,841,407,576,389,0,0,1
0,0,1518081439755,659,423,841,407,576,389,0,0,1
0,1,1518081439854,663,425,841,407,576,389,0,0,1
0,1,1518081439870,668,430,841,407,576,389,0,0,1
38,1,1518081439887,676,438,841,407,576,389,0,0,1
0,0,1518081440157,676,438,841,407,576,389,0,0,1
0,1,1518081473651,496,208,841,407,576,389,0,0,1
0,1,1518081473748,679,277,841,407,576,389,0,0,1
0,1,1518081473780,720,304,841,407,576,389,0,0,1
0,1,1518081473984,720,309,841,407,576,389,0,0,1
0,1,1518081473997,719,319,841,407,576,389,0,0,1
0,1,1518081474013,718,331,841,407,576,389,0,0,1
0,1,1518081474030,715,351,841,407,576,389,0,0,1
0,1,1518081474047,711,369,841,407,576,389,0,0,1
0,1,1518081474064,706,382,841,407,576,389,0,0,1
0,1,1518081474081,701,394,841,407,576,389,0,0,1
0,1,1518081474097,697,401,841,407,576,389,0,0,1
0,1,1518081474115,694,408,841,407,576,389,0,0,1
0,1,1518081474131,693,412,841,407,576,389,0,0,1
0,1,1518081474148,692,415,841,407,576,389,0,0,1
0,1,1518081474169,692,417,841,407,576,389,0,0,1
0,1,1518081474181,692,417,841,407,576,389,0,0,1
0,1,1518081474198,692,418,841,407,576,389,0,0,1
0,1,1518081474281,692,417,841,407,576,389,0,0,1
0,1,1518081474298,695,415,841,407,576,389,0,0,1
0,1,1518081474315,698,414,841,407,576,389,0,0,1
0,1,1518081474332,702,412,841,407,576,389,0,0,1
0,1,1518081474348,705,411,841,407,576,389,0,0,1
0,1,1518081474365,708,410,841,407,576,389,0,0,1
0,1,1518081474382,710,410,841,407,576,389,0,0,1
38,1,1518081474398,710,410,841,407,576,389,0,0,1
0,2,1518081474626,710,410,841,407,576,389,0,0,1
36,3,1518081474627,710,410,841,407,576,389,0,0,1
