Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518088837752,1193,260,812,408,547,386,0,0,1
0,1,1518088838172,647,389,812,408,547,386,0,0,1
0,1,1518088838206,639,403,812,408,547,386,0,0,1
0,1,1518088838214,633,412,812,408,547,386,0,0,1
0,1,1518088838231,627,421,812,408,547,386,0,0,1
0,1,1518088838255,624,426,812,408,547,386,0,0,1
0,1,1518088838262,623,428,812,408,547,386,0,0,1
0,1,1518088838289,623,426,812,408,547,386,0,0,1
0,1,1518088838512,623,424,812,408,547,386,0,0,1
0,1,1518088838529,623,420,812,408,547,386,0,0,1
0,1,1518088838546,622,412,812,408,547,386,0,0,1
0,1,1518088838563,620,405,812,408,547,386,0,0,1
0,1,1518088838585,619,400,812,408,547,386,0,0,1
0,1,1518088838597,618,396,812,408,547,386,0,0,1
38,1,1518088838613,617,392,812,408,547,386,0,0,1
0,2,1518088838803,617,392,812,408,547,386,0,0,1
36,3,1518088838804,617,392,812,408,547,386,0,0,1
