Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518082470833,609,224,758,404,493,386,0,0,1
38,1,1518082471575,609,225,758,404,493,386,0,0,1
0,2,1518082471580,609,260,758,404,493,386,0,0,1
36,3,1518082471592,609,260,758,404,493,386,0,0,1
0,1,1518082471635,609,260,758,404,493,386,0,0,1
0,1,1518082471730,605,262,758,404,493,386,0,0,1
0,1,1518082471819,605,262,758,404,493,386,0,0,1
0,1,1518082471826,592,264,758,404,493,386,0,0,1
0,1,1518082471830,580,264,758,404,493,386,0,0,1
0,1,1518082471833,579,264,758,404,493,386,0,0,1
0,1,1518082471835,579,264,758,404,493,386,0,0,1
0,1,1518082471837,578,264,758,404,493,386,0,0,1
0,1,1518082471844,578,264,758,404,493,386,0,0,1
0,1,1518082471847,578,264,758,404,493,386,0,0,1
0,1,1518082471855,577,264,758,404,493,386,0,0,1
0,1,1518082471861,577,264,758,404,493,386,0,0,1
0,1,1518082471875,577,264,758,404,493,386,0,0,1
0,1,1518082471887,577,264,758,404,493,386,0,0,1
0,1,1518082471896,577,264,758,404,493,386,0,0,1
39,3,1518082471998,577,264,758,404,493,386,0,0,1
0,2,1518082472029,577,264,758,404,493,386,0,0,1
0,1,1518082472326,577,264,758,404,493,386,0,0,1
0,1,1518082472329,577,264,758,404,493,386,0,0,1
0,1,1518082472331,579,264,758,404,493,386,0,0,1
0,1,1518082472337,581,264,758,404,493,386,0,0,1
0,1,1518082472342,584,265,758,404,493,386,0,0,1
0,1,1518082472344,584,265,758,404,493,386,0,0,1
0,1,1518082472351,589,266,758,404,493,386,0,0,1
0,1,1518082472362,589,266,758,404,493,386,0,0,1
0,1,1518082472363,592,267,758,404,493,386,0,0,1
0,1,1518082472366,597,269,758,404,493,386,0,0,1
0,1,1518082472368,597,269,758,404,493,386,0,0,1
0,1,1518082472375,601,270,758,404,493,386,0,0,1
0,1,1518082472377,601,270,758,404,493,386,0,0,1
0,1,1518082472389,606,272,758,404,493,386,0,0,1
0,1,1518082472391,608,272,758,404,493,386,0,0,1
0,1,1518082472404,611,273,758,404,493,386,0,0,1
