Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,
1515746115956,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515746115739,1,
1515746116156,,,0,0,0,-,
1515746116354,,,0,0,0,-,
1515746116557,,,0,0,0,-,
1515746116757,,,0,0,0,-,
1515746116954,,,0,0,0,-,
1515746117153,,,0,0,0,-,
1515746117210,,,1,798,217,-,
1515746117226,,,1,781,205,-,
1515746117243,,,1,770,189,-,
1515746117259,,,1,758,171,-,
1515746117275,,,1,741,154,-,
1515746117293,,,1,730,138,-,
1515746117309,,,1,715,121,-,
1515746117326,,,1,698,103,-,
1515746117343,,,1,688,87,-,
1515746117359,,,1,675,70,-,
1515746117375,,,1,662,52,-,
1515746117392,,,1,642,37,-,
1515746117410,,,1,628,18,-,
1515746117743,,,1,442,341,12,
1515746117743,,,2,442,341,-,
1515746117745,,,3,442,341,10,
1515746117952,,,0,442,341,-,
1515746118153,,,0,442,341,-,
1515746118356,,,0,442,341,-,
1515746118554,6,22,0,442,341,,
1515746118557,,,0,442,341,-,
1515746118660,7,22,0,442,341,,
1515746118753,,,0,442,341,-,
1515746118764,6,22,0,442,341,,
1515746118871,7,22,0,442,341,,
1515746118955,,,0,442,341,-,
1515746118978,6,22,0,442,341,,
1515746119083,7,22,0,442,341,,
1515746119156,,,0,442,341,-,
1515746119190,6,22,0,442,341,,
1515746119298,7,22,0,442,341,,
1515746119356,,,0,442,341,-,
1515746119403,6,22,0,442,341,,
1515746119512,7,22,0,442,341,,
1515746119556,,,0,442,341,-,
1515746119615,6,22,0,442,341,,
1515746119721,7,22,0,442,341,,
1515746119753,,,0,442,341,-,
1515746119828,6,22,0,442,341,,
1515746119935,7,22,0,442,341,,
1515746119955,,,0,442,341,-,
1515746120042,6,22,0,442,341,,
1515746120148,7,22,0,442,341,,
1515746120153,,,0,442,341,-,
1515746120255,6,22,0,442,341,,
1515746120355,,,0,442,341,-,
1515746120360,7,22,0,442,341,,
1515746120464,6,22,0,442,341,,
1515746120556,,,0,442,341,-,
1515746120569,7,22,0,442,341,,
1515746120673,6,22,0,442,341,,
1515746120755,,,0,442,341,-,
1515746120778,7,22,0,442,341,,
1515746120883,6,22,0,442,341,,
1515746120953,,,0,442,341,-,
1515746120987,7,22,0,442,341,,
1515746121153,,,0,442,341,-,
1515746121353,,,0,442,341,-,
1515746121386,,,1,28,10,-,
1515746121403,,,1,11,25,12,
1515746121754,,,0,11,25,-,
1515746121955,,,0,11,25,-,
1515746121978,,,1,442,405,12,
1515746121978,,,2,442,405,-,
1515746121979,,,3,442,405,10,
1515746122354,,,0,442,405,-,
1515746122553,,,0,442,405,-,
1515746122754,,,0,442,405,-,
1515746122799,6,22,0,442,405,,
1515746122904,7,22,0,442,405,,
1515746122953,,,0,442,405,-,
1515746123011,6,22,0,442,405,,
1515746123117,7,22,0,442,405,,
1515746123156,,,0,442,405,-,
1515746123222,6,22,0,442,405,,
1515746123330,7,22,0,442,405,,
1515746123357,,,0,442,405,-,
1515746123436,6,22,0,442,405,,
1515746123543,7,22,0,442,405,,
1515746123553,,,0,442,405,-,
1515746123645,6,22,0,442,405,,
1515746123753,7,22,0,442,405,,
1515746123753,,,0,442,405,-,
1515746123858,6,22,0,442,405,,
1515746123957,,,0,442,405,-,
1515746123965,7,22,0,442,405,,
1515746124070,6,22,0,442,405,,
1515746124155,,,0,442,405,-,
1515746124175,7,22,0,442,405,,
1515746124280,6,22,0,442,405,,
1515746124353,,,0,442,405,-,
1515746124388,7,22,0,442,405,,
1515746124494,6,22,0,442,405,,
1515746124554,,,0,442,405,-,
1515746124597,7,22,0,442,405,,
1515746124699,6,22,0,442,405,,
1515746124757,,,0,442,405,-,
1515746124806,7,22,0,442,405,,
1515746124910,6,22,0,442,405,,
1515746124955,,,0,442,405,-,
1515746125015,7,22,0,442,405,,
1515746125131,,,1,442,469,12,
1515746125132,,,2,442,469,-,
1515746125134,,,3,442,469,10,
1515746125355,,,0,442,469,-,
1515746125555,,,0,442,469,-,
1515746125757,,,0,442,469,-,
1515746125946,6,23,0,442,469,,
1515746125952,,,0,442,469,-,
1515746126054,7,23,0,442,469,,
1515746126153,,,0,442,469,-,
1515746126160,6,23,0,442,469,,
1515746126264,7,23,0,442,469,,
1515746126353,,,0,442,469,-,
1515746126369,6,23,0,442,469,,
1515746126476,7,23,0,442,469,,
1515746126554,,,0,442,469,-,
1515746126578,6,23,0,442,469,,
1515746126683,7,23,0,442,469,,
1515746126756,,,0,442,469,-,
1515746126788,6,23,0,442,469,,
1515746126896,7,23,0,442,469,,
1515746126953,,,0,442,469,-,
1515746127003,6,23,0,442,469,,
1515746127110,7,23,0,442,469,,
1515746127156,,,0,442,469,-,
1515746127214,6,23,0,442,469,,
1515746127319,7,23,0,442,469,,
1515746127357,,,0,442,469,-,
1515746127425,6,23,0,442,469,,
1515746127530,7,23,0,442,469,,
1515746127556,,,0,442,469,-,
1515746127634,6,23,0,442,469,,
1515746127740,7,23,0,442,469,,
1515746127754,,,0,442,469,-,
1515746127843,6,23,0,442,469,,
1515746127947,7,23,0,442,469,,
1515746127954,,,0,442,469,-,
1515746128147,,,1,442,532,12,
1515746128147,,,2,442,532,-,
1515746128149,,,3,442,532,10,
