Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,2,1518092527333,910,279,1081,411,816,389,0,0,1
36,3,1518092527337,910,279,1081,411,816,389,0,0,1
0,1,1518092527522,913,278,1081,411,816,389,0,0,1
0,1,1518092527538,919,276,1081,411,816,389,0,0,1
0,1,1518092527557,928,273,1081,411,816,389,0,0,1
0,1,1518092527571,937,270,1081,411,816,389,0,0,1
0,1,1518092527588,942,269,1081,411,816,389,0,0,1
0,1,1518092527604,943,268,1081,411,816,389,0,0,1
38,1,1518092527620,944,268,1081,411,816,389,0,0,1
0,2,1518092527787,944,268,1081,411,816,389,0,0,1
36,3,1518092527810,944,268,1081,411,816,389,0,0,1
0,2,1518092527946,944,268,1081,411,816,389,0,0,1
36,3,1518092527964,944,268,1081,411,816,389,0,0,1
0,1,1518092528105,944,271,1081,411,816,389,0,0,1
0,1,1518092528121,944,278,1081,411,816,389,0,0,1
38,1,1518092528138,944,285,1081,411,816,389,0,0,1
0,0,1518092528531,944,285,1081,411,816,389,0,0,1
0,1,1518092529889,978,484,1081,411,816,389,0,0,1
0,1,1518092530041,977,483,1081,411,816,389,0,0,1
0,1,1518092530057,977,478,1081,411,816,389,0,0,1
0,1,1518092530076,977,471,1081,411,816,389,0,0,1
0,1,1518092530093,977,470,1081,411,816,389,0,0,1
0,1,1518092530108,977,469,1081,411,816,389,0,0,1
0,1,1518092530123,977,466,1081,411,816,389,0,0,1
0,1,1518092530139,976,462,1081,411,816,389,0,0,1
0,1,1518092530156,975,460,1081,411,816,389,0,0,1
0,1,1518092530174,974,458,1081,411,816,389,0,0,1
0,1,1518092530190,972,455,1081,411,816,389,0,0,1
0,1,1518092530207,969,451,1081,411,816,389,0,0,1
0,1,1518092530224,968,448,1081,411,816,389,0,0,1
0,1,1518092530240,966,445,1081,411,816,389,0,0,1
0,1,1518092530257,965,444,1081,411,816,389,0,0,1
0,1,1518092530277,964,442,1081,411,816,389,0,0,1
0,1,1518092530294,963,441,1081,411,816,389,0,0,1
0,1,1518092530308,962,439,1081,411,816,389,0,0,1
0,1,1518092530324,960,437,1081,411,816,389,0,0,1
0,1,1518092530341,959,434,1081,411,816,389,0,0,1
0,1,1518092530357,957,432,1081,411,816,389,0,0,1
0,1,1518092530373,956,430,1081,411,816,389,0,0,1
0,1,1518092530390,953,427,1081,411,816,389,0,0,1
0,1,1518092530407,950,425,1081,411,816,389,0,0,1
38,1,1518092530425,948,422,1081,411,816,389,0,0,1
0,2,1518092530429,948,422,1081,411,816,389,0,0,1
36,3,1518092530570,948,422,1081,411,816,389,0,0,1
